time,open,high,low,close,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status
1762729200,104895,107035,104520,105920,-4.049279826071202,-4.049279826071202,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104,0.9771676438343104
1762815600,106255,107925,102640,102895,-6.789564272126099,-6.789564272126099,-1.90666857333524,-1.90666857333524,-3.1622041315702796,-3.1622041315702796,-3.1622041315702796,-3.1622041315702796,-3.1622041315702796,-3.1622041315702796,-3.1622041315702796,-3.1622041315702796,-3.1622041315702796,-3.1622041315702796
1762902000,103130,105655,101020,102060,-7.545973367152822,-7.545973367152822,-2.7027027027027026,-2.7027027027027026,-1.0375254533113547,-1.0375254533113547,-1.0375254533113547,-1.0375254533113547,-1.0375254533113547,-1.0375254533113547,-1.0375254533113547,-1.0375254533113547,-1.0375254533113547,-1.0375254533113547
1762988400,102140,104330,97935,98750,-10.544433372588097,-10.544433372588097,-5.858239191572525,-5.858239191572525,-3.318973957313491,-3.318973957313491,-3.318973957313491,-3.318973957313491,-3.318973957313491,-3.318973957313491,-3.318973957313491,-3.318973957313491,-3.318973957313491,-3.318973957313491
1763074800,99785,100470,94225,95040,-13.905245040311623,-13.905245040311623,-9.395109395109396,-9.395109395109396,-4.7552237310216965,-4.7552237310216965,-4.7552237310216965,-4.7552237310216965,-4.7552237310216965,-4.7552237310216965,-4.7552237310216965,-4.7552237310216965,-4.7552237310216965,-4.7552237310216965
1763334000,94275,96145,91300,91935,-16.71799981882417,-16.71799981882417,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845,-2.4821002386634845
1763420400,92165,93970,89280,92585,-16.12917836760576,-16.12917836760576,-1.79262795014585,-1.79262795014585,0.4557044431183204,0.4557044431183204,0.4557044431183204,0.4557044431183204,0.4557044431183204,0.4557044431183204,0.4557044431183204,0.4557044431183204,0.4557044431183204,0.4557044431183204
1763506800,93180,93300,88585,90575,-17.94999547060422,-17.94999547060422,-3.92468841156192,-3.92468841156192,-2.7956643056449884,-2.7956643056449884,-2.7956643056449884,-2.7956643056449884,-2.7956643056449884,-2.7956643056449884,-2.7956643056449884,-2.7956643056449884,-2.7956643056449884,-2.7956643056449884
1763593200,90580,93230,86040,87215,-20.993749433825528,-20.993749433825528,-7.488729779899231,-7.488729779899231,-3.714948112166041,-3.714948112166041,-3.714948112166041,-3.714948112166041,-3.714948112166041,-3.714948112166041,-3.714948112166041,-3.714948112166041,-3.714948112166041,-3.714948112166041
1763679600,87970,88200,80745,85225,-22.796448953709575,-22.796448953709575,-9.599575709360913,-9.599575709360913,-3.120381948391497,-3.120381948391497,-3.120381948391497,-3.120381948391497,-3.120381948391497,-3.120381948391497,-3.120381948391497,-3.120381948391497,-3.120381948391497,-3.120381948391497
1763938800,87665,89265,85215,88790,-19.56698976356554,-19.56698976356554,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499,1.2832943592083499
1764025200,89125,89165,86460,87375,-20.848808768910228,-20.848808768910228,-0.3308047681514858,-0.3308047681514858,-1.9635343618513323,-1.9635343618513323,-1.9635343618513323,-1.9635343618513323,-1.9635343618513323,-1.9635343618513323,-1.9635343618513323,-1.9635343618513323,-1.9635343618513323,-1.9635343618513323
1764111600,87760,90950,86550,90705,-17.832231180360537,-17.832231180360537,3.4677465351052303,3.4677465351052303,3.3557429352780312,3.3557429352780312,3.3557429352780312,3.3557429352780312,3.3557429352780312,3.3557429352780312,3.3557429352780312,3.3557429352780312,3.3557429352780312,3.3557429352780312
1764198000,90980,93645,90290,91520,-17.09393966844823,-17.09393966844823,4.397422004220613,4.397422004220613,0.5935370411079358,0.5935370411079358,0.5935370411079358,0.5935370411079358,0.5935370411079358,0.5935370411079358,0.5935370411079358,0.5935370411079358,0.5935370411079358,0.5935370411079358
1764543600,91610,91960,84125,86830,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251,-5.217770985700251
1764630000,86890,92720,86495,91950,0.37113852199541536,0.37113852199541536,0.37113852199541536,0.37113852199541536,5.823454943031419,5.823454943031419,5.823454943031419,5.823454943031419,5.823454943031419,5.823454943031419,5.823454943031419,5.823454943031419,5.823454943031419,5.823454943031419
1764716400,92305,94350,91370,94100,2.7180438816723065,2.7180438816723065,2.7180438816723065,2.7180438816723065,1.9446400520015166,1.9446400520015166,1.9446400520015166,1.9446400520015166,1.9446400520015166,1.9446400520015166,1.9446400520015166,1.9446400520015166,1.9446400520015166,1.9446400520015166
1764802800,94095,94485,91165,92500,0.9715096605174108,0.9715096605174108,0.9715096605174108,0.9715096605174108,-1.6950953823263721,-1.6950953823263721,-1.6950953823263721,-1.6950953823263721,-1.6950953823263721,-1.6950953823263721,-1.6950953823263721,-1.6950953823263721,-1.6950953823263721,-1.6950953823263721
1764889200,92690,93020,88410,89410,-2.4014845540879817,-2.4014845540879817,-2.4014845540879817,-2.4014845540879817,-3.5386773114683354,-3.5386773114683354,-3.5386773114683354,-3.5386773114683354,-3.5386773114683354,-3.5386773114683354,-3.5386773114683354,-3.5386773114683354,-3.5386773114683354,-3.5386773114683354
1765148400,89800,92625,89760,91525,-0.09278463049885384,-0.09278463049885384,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726,1.920935412026726
1765234800,91080,94965,89750,92910,1.4190590546883528,1.4190590546883528,3.463251670378619,3.463251670378619,2.0092226613965742,2.0092226613965742,2.0092226613965742,2.0092226613965742,2.0092226613965742,2.0092226613965742,2.0092226613965742,2.0092226613965742,2.0092226613965742,2.0092226613965742
1765321200,93075,94825,91755,92665,1.1516210020740094,1.1516210020740094,3.1904231625835187,3.1904231625835187,-0.440504969110932,-0.440504969110932,-0.440504969110932,-0.440504969110932,-0.440504969110932,-0.440504969110932,-0.440504969110932,-0.440504969110932,-0.440504969110932,-0.440504969110932
1765407600,92720,93835,89430,93145,1.675581268420478,1.675581268420478,3.724944320712695,3.724944320712695,0.4583692838654012,0.4583692838654012,0.4583692838654012,0.4583692838654012,0.4583692838654012,0.4583692838654012,0.4583692838654012,0.4583692838654012,0.4583692838654012,0.4583692838654012
1765494000,92800,93120,89620,90315,-1.4136011352472437,-1.4136011352472437,0.5734966592427617,0.5734966592427617,-2.677801724137931,-2.677801724137931,-2.677801724137931,-2.677801724137931,-2.677801724137931,-2.677801724137931,-2.677801724137931,-2.677801724137931,-2.677801724137931,-2.677801724137931
1765753200,89030,90240,85270,86290,-5.807226285340028,-5.807226285340028,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881,-3.077614287318881
1765839600,86270,88360,85335,87940,-4.006112869774042,-4.006112869774042,-1.22430641356846,-1.22430641356846,1.9357830068389938,1.9357830068389938,1.9357830068389938,1.9357830068389938,1.9357830068389938,1.9357830068389938,1.9357830068389938,1.9357830068389938,1.9357830068389938,1.9357830068389938
1765926000,87920,90545,85395,86120,-5.992795546337736,-5.992795546337736,-3.268561159159834,-3.268561159159834,-2.0473157415832577,-2.0473157415832577,-2.0473157415832577,-2.0473157415832577,-2.0473157415832577,-2.0473157415832577,-2.0473157415832577,-2.0473157415832577,-2.0473157415832577,-2.0473157415832577
1766012400,86390,89635,84485,85675,-6.478550376596441,-6.478550376596441,-3.768392676625856,-3.768392676625856,-0.8276420882046532,-0.8276420882046532,-0.8276420882046532,-0.8276420882046532,-0.8276420882046532,-0.8276420882046532,-0.8276420882046532,-0.8276420882046532,-0.8276420882046532,-0.8276420882046532
1766098800,85640,89530,85125,87910,-4.038860386420697,-4.038860386420697,-1.2580029203639223,-1.2580029203639223,2.6506305464736104,2.6506305464736104,2.6506305464736104,2.6506305464736104,2.6506305464736104,2.6506305464736104,2.6506305464736104,2.6506305464736104,2.6506305464736104,2.6506305464736104
1766358000,88475,90685,87870,88245,-3.6731797838663898,-3.6731797838663898,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866,-0.2599604408024866
1766444400,89060,89465,86970,88085,-3.84783320598188,-3.84783320598188,-0.44080248657812937,-0.44080248657812937,-1.0947675724230856,-1.0947675724230856,-1.0947675724230856,-1.0947675724230856,-1.0947675724230856,-1.0947675724230856,-1.0947675724230856,-1.0947675724230856,-1.0947675724230856,-1.0947675724230856
1766530800,87750,88235,86720,87845,-4.109813339155114,-4.109813339155114,-0.7120655552415937,-0.7120655552415937,0.10826210826210828,0.10826210826210828,0.10826210826210828,0.10826210826210828,0.10826210826210828,0.10826210826210828,0.10826210826210828,0.10826210826210828,0.10826210826210828,0.10826210826210828
1766703600,88010,90070,86930,87815,-4.142560855801769,-4.142560855801769,-0.7459734388245267,-0.7459734388245267,-0.22156573116691286,-0.22156573116691286,-0.22156573116691286,-0.22156573116691286,-0.22156573116691286,-0.22156573116691286,-0.22156573116691286,-0.22156573116691286,-0.22156573116691286,-0.22156573116691286
1766962800,88155,90990,87085,87645,-4.328130116799476,-4.328130116799476,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608,-0.5785264590777608
1767049200,87640,89960,87105,88730,-3.1437615980788127,-3.1437615980788127,0.6522602234700244,0.6522602234700244,1.2437243267914195,1.2437243267914195,1.2437243267914195,1.2437243267914195,1.2437243267914195,1.2437243267914195,1.2437243267914195,1.2437243267914195,1.2437243267914195,1.2437243267914195
1767135600,88795,89705,87450,88085,-3.84783320598188,-3.84783320598188,-0.07940559242243775,-0.07940559242243775,-0.7995945717664283,-0.7995945717664283,-0.7995945717664283,-0.7995945717664283,-0.7995945717664283,-0.7995945717664283,-0.7995945717664283,-0.7995945717664283,-0.7995945717664283,-0.7995945717664283
1767308400,88710,91580,88700,90575,2.1023559914327583,2.1023559914327583,2.7451647666042764,2.7451647666042764,2.1023559914327583,2.1023559914327583,2.1023559914327583,2.1023559914327583,2.1023559914327583,2.1023559914327583,2.1023559914327583,2.1023559914327583,2.1023559914327583,2.1023559914327583
1767567600,91605,95270,91605,94585,6.622703190170218,6.622703190170218,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977,3.253097538343977
1767654000,94660,94890,91480,93620,5.534888964040131,5.534888964040131,2.199661590524535,2.199661590524535,-1.0986689203465032,-1.0986689203465032,-1.0986689203465032,-1.0986689203465032,-1.0986689203465032,-1.0986689203465032,-1.0986689203465032,-1.0986689203465032,-1.0986689203465032,-1.0986689203465032
1767740400,93640,94195,90865,91320,2.942171119377748,2.942171119377748,-0.3111183887342394,-0.3111183887342394,-2.4775736864587783,-2.4775736864587783,-2.4775736864587783,-2.4775736864587783,-2.4775736864587783,-2.4775736864587783,-2.4775736864587783,-2.4775736864587783,-2.4775736864587783,-2.4775736864587783
1767826800,91440,91845,89415,91485,3.128170443016571,3.128170443016571,-0.13099721630915342,-0.13099721630915342,0.049212598425196846,0.049212598425196846,0.049212598425196846,0.049212598425196846,0.049212598425196846,0.049212598425196846,0.049212598425196846,0.049212598425196846,0.049212598425196846,0.049212598425196846
1767913200,91505,92285,89810,90645,2.181264795400744,2.181264795400744,-1.0479777304732274,-1.0479777304732274,-0.9398393530408173,-0.9398393530408173,-0.9398393530408173,-0.9398393530408173,-0.9398393530408173,-0.9398393530408173,-0.9398393530408173,-0.9398393530408173,-0.9398393530408173,-0.9398393530408173
1768172400,90700,92830,90170,91200,2.8068988840040583,2.8068988840040583,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767,0.5512679162072767
1768258800,91315,94865,91135,94430,6.447976552812536,6.447976552812536,4.112458654906284,4.112458654906284,3.411268685320046,3.411268685320046,3.411268685320046,3.411268685320046,3.411268685320046,3.411268685320046,3.411268685320046,3.411268685320046,3.411268685320046,3.411268685320046
1768345200,95705,98235,94810,97890,10.348326006087252,10.348326006087252,7.92723263506064,7.92723263506064,2.283057311530223,2.283057311530223,2.283057311530223,2.283057311530223,2.283057311530223,2.283057311530223,2.283057311530223,2.283057311530223,2.283057311530223,2.283057311530223
1768431600,97445,97745,95260,95690,7.868335024236275,7.868335024236275,5.501653803748622,5.501653803748622,-1.801015957719739,-1.801015957719739,-1.801015957719739,-1.801015957719739,-1.801015957719739,-1.801015957719739,-1.801015957719739,-1.801015957719739,-1.801015957719739,-1.801015957719739
1768518000,95725,96065,94360,95730,7.913425769360839,7.913425769360839,5.545755237045204,5.545755237045204,0.005223295899712719,0.005223295899712719,0.005223295899712719,0.005223295899712719,0.005223295899712719,0.005223295899712719,0.005223295899712719,0.005223295899712719,0.005223295899712719,0.005223295899712719
1768777200,95505,95655,89255,89520,0.9130875887724046,0.9130875887724046,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864,-6.26668760797864
1768950000,88630,90625,87250,90305,1.7979934618419569,1.7979934618419569,-5.444741113030731,-5.444741113030731,1.8898792733837302,1.8898792733837302,1.8898792733837302,1.8898792733837302,1.8898792733837302,1.8898792733837302,1.8898792733837302,1.8898792733837302,1.8898792733837302,1.8898792733837302
1769036400,89855,90430,88475,89335,0.7045428925712997,0.7045428925712997,-6.460394743730695,-6.460394743730695,-0.578710144121084,-0.578710144121084,-0.578710144121084,-0.578710144121084,-0.578710144121084,-0.578710144121084,-0.578710144121084,-0.578710144121084,-0.578710144121084,-0.578710144121084
1769122800,89425,91315,88520,89325,0.6932702062901589,0.6932702062901589,-6.470865399717292,-6.470865399717292,-0.11182555213866369,-0.11182555213866369,-0.11182555213866369,-0.11182555213866369,-0.11182555213866369,-0.11182555213866369,-0.11182555213866369,-0.11182555213866369,-0.11182555213866369,-0.11182555213866369
1769382000,86600,88880,85960,88045,-0.7496336376958629,-0.7496336376958629,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476,1.668591224018476
1769468400,88055,89565,87200,89100,0.439634764964491,0.439634764964491,2.886836027713626,2.886836027713626,1.1867582760774515,1.1867582760774515,1.1867582760774515,1.1867582760774515,1.1867582760774515,1.1867582760774515,1.1867582760774515,1.1867582760774515,1.1867582760774515,1.1867582760774515
1769554800,89630,90935,89110,89735,1.1554503438169317,1.1554503438169317,3.6200923787528874,3.6200923787528874,0.11714827624679236,0.11714827624679236,0.11714827624679236,0.11714827624679236,0.11714827624679236,0.11714827624679236,0.11714827624679236,0.11714827624679236,0.11714827624679236,0.11714827624679236
1769641200,89585,89780,83465,84710,-4.509074512456318,-4.509074512456318,-2.1824480369515014,-2.1824480369515014,-5.4417592230842216,-5.4417592230842216,-5.4417592230842216,-5.4417592230842216,-5.4417592230842216,-5.4417592230842216,-5.4417592230842216,-5.4417592230842216,-5.4417592230842216,-5.4417592230842216
1769727600,84795,84930,81285,84640,-4.587983316424304,-4.587983316424304,-2.2632794457274827,-2.2632794457274827,-0.18279379680405686,-0.18279379680405686,-0.18279379680405686,-0.18279379680405686,-0.18279379680405686,-0.18279379680405686,-0.18279379680405686,-0.18279379680405686,-0.18279379680405686,-0.18279379680405686
1769986800,77800,79690,74785,78755,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185,1.2275064267352185
1770073200,78820,79455,73090,76420,-1.7737789203084835,-1.7737789203084835,-1.7737789203084835,-1.7737789203084835,-3.044912458766811,-3.044912458766811,-3.044912458766811,-3.044912458766811,-3.044912458766811,-3.044912458766811,-3.044912458766811,-3.044912458766811,-3.044912458766811,-3.044912458766811
1770159600,76000,77155,72100,72795,-6.433161953727506,-6.433161953727506,-6.433161953727506,-6.433161953727506,-4.217105263157895,-4.217105263157895,-4.217105263157895,-4.217105263157895,-4.217105263157895,-4.217105263157895,-4.217105263157895,-4.217105263157895,-4.217105263157895,-4.217105263157895
1770246000,72350,73560,62445,63270,-18.676092544987146,-18.676092544987146,-18.676092544987146,-18.676092544987146,-12.55010366275052,-12.55010366275052,-12.55010366275052,-12.55010366275052,-12.55010366275052,-12.55010366275052,-12.55010366275052,-12.55010366275052,-12.55010366275052,-12.55010366275052
1770332400,63770,71720,60205,70505,-9.376606683804626,-9.376606683804626,-9.376606683804626,-9.376606683804626,10.561392504312373,10.561392504312373,10.561392504312373,10.561392504312373,10.561392504312373,10.561392504312373,10.561392504312373,10.561392504312373,10.561392504312373,10.561392504312373
1770591600,71050,72615,68370,70565,-9.299485861182518,-9.299485861182518,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012,-0.6826178747361012
1770678000,70535,70745,68010,68820,-11.54241645244216,-11.54241645244216,-3.138634764250528,-3.138634764250528,-2.4314170270078685,-2.4314170270078685,-2.4314170270078685,-2.4314170270078685,-2.4314170270078685,-2.4314170270078685,-2.4314170270078685,-2.4314170270078685,-2.4314170270078685,-2.4314170270078685
1770764400,68750,69440,65825,67885,-12.744215938303341,-12.744215938303341,-4.4546094299788885,-4.4546094299788885,-1.2581818181818183,-1.2581818181818183,-1.2581818181818183,-1.2581818181818183,-1.2581818181818183,-1.2581818181818183,-1.2581818181818183,-1.2581818181818183,-1.2581818181818183,-1.2581818181818183
1770850800,67620,68535,65180,65830,-15.38560411311054,-15.38560411311054,-7.346938775510205,-7.346938775510205,-2.6471458148476783,-2.6471458148476783,-2.6471458148476783,-2.6471458148476783,-2.6471458148476783,-2.6471458148476783,-2.6471458148476783,-2.6471458148476783,-2.6471458148476783,-2.6471458148476783
1770937200,66400,69600,65915,69000,-11.311053984575835,-11.311053984575835,-2.8852920478536244,-2.8852920478536244,3.91566265060241,3.91566265060241,3.91566265060241,3.91566265060241,3.91566265060241,3.91566265060241,3.91566265060241,3.91566265060241,3.91566265060241,3.91566265060241
1771196400,69040,70190,66625,67750,-12.917737789203084,-12.917737789203084,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506,-1.8684820393974506
1771369200,67770,68570,65880,66415,-14.633676092544986,-14.633676092544986,-3.8021436848203938,-3.8021436848203938,-1.9994097683340712,-1.9994097683340712,-1.9994097683340712,-1.9994097683340712,-1.9994097683340712,-1.9994097683340712,-1.9994097683340712,-1.9994097683340712,-1.9994097683340712,-1.9994097683340712
1771455600,66290,67425,65670,67035,-13.83676092544987,-13.83676092544987,-2.904113557358053,-2.904113557358053,1.1238497510936793,1.1238497510936793,1.1238497510936793,1.1238497510936793,1.1238497510936793,1.1238497510936793,1.1238497510936793,1.1238497510936793,1.1238497510936793,1.1238497510936793
1771542000,66950,68455,66545,67870,-12.76349614395887,-12.76349614395887,-1.6946697566628044,-1.6946697566628044,1.3741598207617625,1.3741598207617625,1.3741598207617625,1.3741598207617625,1.3741598207617625,1.3741598207617625,1.3741598207617625,1.3741598207617625,1.3741598207617625,1.3741598207617625
1771801200,67705,67850,63920,64625,-16.934447300771208,-16.934447300771208,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095,-4.54914703493095
1771887600,64600,65070,62580,64105,-17.602827763496144,-17.602827763496144,-5.3171848460231885,-5.3171848460231885,-0.7662538699690403,-0.7662538699690403,-0.7662538699690403,-0.7662538699690403,-0.7662538699690403,-0.7662538699690403,-0.7662538699690403,-0.7662538699690403,-0.7662538699690403,-0.7662538699690403
1771974000,64465,70360,64170,69305,-10.919023136246786,-10.919023136246786,2.3631932648991953,2.3631932648991953,7.507950050414953,7.507950050414953,7.39965907329924,7.39965907329924,8.28060307788454,8.28060307788454,8.15387016229713,8.15387016229713,8.128559169982058,8.128559169982058
1772060400,68775,69190,66785,67740,-12.930591259640103,-12.930591259640103,0.05169485266966989,0.05169485266966989,-1.504907306434024,-1.504907306434024,-1.504907306434024,-1.504907306434024,-1.504907306434024,-1.504907306434024,-1.504907306434024,-1.504907306434024,-1.504907306434024,-1.504907306434024
1772146800,67830,68585,65380,65775,-15.456298200514137,-15.456298200514137,-2.850601875784654,-2.850601875784654,-3.0296329057938967,-3.0296329057938967,-3.0296329057938967,-3.0296329057938967,-3.0296329057938967,-3.0296329057938967,-3.0296329057938967,-3.0296329057938967,-3.0296329057938967,-3.0296329057938967
1772406000,65500,70445,65185,69730,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572,6.458015267175572
1772492400,69730,69800,66365,68250,4.198473282442748,4.198473282442748,4.198473282442748,4.198473282442748,-2.122472393517855,-2.122472393517855,-2.122472393517855,-2.122472393517855,-2.122472393517855,-2.122472393517855,-2.122472393517855,-2.122472393517855,-2.122472393517855,-2.122472393517855
1772578800,68475,74365,67605,73615,12.389312977099237,12.389312977099237,12.389312977099237,12.389312977099237,7.506389193136181,7.506389193136181,7.506389193136181,7.506389193136181,7.506389193136181,7.506389193136181,7.506389193136181,7.506389193136181,7.506389193136181,7.506389193136181
1772665200,72810,73840,70825,71340,8.916030534351146,8.916030534351146,8.916030534351146,8.916030534351146,-2.018953440461475,-2.018953440461475,-2.018953440461475,-2.018953440461475,-2.018953440461475,-2.018953440461475,-2.018953440461475,-2.018953440461475,-2.018953440461475,-2.018953440461475
1772751600,71510,71710,67870,68435,4.480916030534351,4.480916030534351,4.480916030534351,4.480916030534351,-4.300097888407215,-4.300097888407215,-4.300097888407215,-4.300097888407215,-4.300097888407215,-4.300097888407215,-4.300097888407215,-4.300097888407215,-4.300097888407215,-4.300097888407215
1773007200,67225,69750,65680,69155,5.580152671755726,5.580152671755726,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346,2.870955745630346
1773093600,69260,72025,68490,70385,7.458015267175573,7.458015267175573,4.700632205280773,4.700632205280773,1.6243141784579844,1.6243141784579844,1.6243141784579844,1.6243141784579844,1.6243141784579844,1.6243141784579844,1.6243141784579844,1.6243141784579844,1.6243141784579844,1.6243141784579844
1773180000,70280,71570,69100,70780,8.061068702290077,8.061068702290077,5.28821123094087,5.28821123094087,0.7114399544678429,0.7114399544678429,0.7114399544678429,0.7114399544678429,0.7114399544678429,0.7114399544678429,0.7114399544678429,0.7114399544678429,0.7114399544678429,0.7114399544678429
1773266400,70750,71165,69335,70355,7.412213740458015,7.412213740458015,4.656005950167348,4.656005950167348,-0.558303886925795,-0.558303886925795,-0.558303886925795,-0.558303886925795,-0.558303886925795,-0.558303886925795,-0.558303886925795,-0.558303886925795,-0.558303886925795,-0.558303886925795
1773352800,70500,74205,70160,71540,9.221374045801527,9.221374045801527,6.418743027147639,6.418743027147639,1.475177304964539,1.475177304964539,1.475177304964539,1.475177304964539,1.475177304964539,1.475177304964539,1.475177304964539,1.475177304964539,1.475177304964539,1.475177304964539
1773612000,73925,74750,73100,74335,13.488549618320612,13.488549618320612,0.5546161650321272,0.5546161650321272,0.5546161650321272,0.5546161650321272,4.183601962158375,4.183601962158375,3.994124230554001,3.994124230554001,3.950496434065166,3.950496434065166,3.8560950052392595,3.8560950052392595
1773698400,74425,76200,73490,74640,13.954198473282442,13.954198473282442,0.9671964829218803,0.9671964829218803,0.2888814242526033,0.2888814242526033,0.2888814242526033,0.2888814242526033,0.2888814242526033,0.2888814242526033,0.2888814242526033,0.2888814242526033,0.2888814242526033,0.2888814242526033
1773784800,74650,74965,70570,71280,8.82442748091603,8.82442748091603,-3.577950625634089,-3.577950625634089,-4.514400535833891,-4.514400535833891,-4.514400535833891,-4.514400535833891,-4.514400535833891,-4.514400535833891,-4.514400535833891,-4.514400535833891,-4.514400535833891,-4.514400535833891
1773871200,71280,71730,68820,70525,7.67175572519084,7.67175572519084,-4.599256002705444,-4.599256002705444,-1.0592031425364759,-1.0592031425364759,-1.0592031425364759,-1.0592031425364759,-1.0592031425364759,-1.0592031425364759,-1.0592031425364759,-1.0592031425364759,-1.0592031425364759,-1.0592031425364759
1773957600,70580,71480,69420,70155,7.106870229007633,7.106870229007633,-5.0997632735880964,-5.0997632735880964,-0.6021535845848682,-0.6021535845848682,-0.6021535845848682,-0.6021535845848682,-0.6021535845848682,-0.6021535845848682,-0.6021535845848682,-0.6021535845848682,-0.6021535845848682,-0.6021535845848682
1774216800,68320,71920,67460,70960,8.33587786259542,8.33587786259542,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979,3.864168618266979
1774303200,70700,71460,68930,70115,7.0458015267175576,7.0458015267175576,2.6273419203747075,2.6273419203747075,-0.8274398868458275,-0.8274398868458275,-0.8274398868458275,-0.8274398868458275,-0.8274398868458275,-0.8274398868458275,-0.8274398868458275,-0.8274398868458275,-0.8274398868458275,-0.8274398868458275
1774389600,70650,72360,70415,71260,8.793893129770993,8.793893129770993,4.30327868852459,4.30327868852459,0.8634111818825195,0.8634111818825195,0.8634111818825195,0.8634111818825195,0.8634111818825195,0.8634111818825195,0.8634111818825195,0.8634111818825195,0.8634111818825195,0.8634111818825195
1774476000,71500,71895,68305,69145,5.564885496183206,5.564885496183206,1.2075526932084308,1.2075526932084308,-3.2937062937062938,-3.2937062937062938,-3.2937062937062938,-3.2937062937062938,-3.2937062937062938,-3.2937062937062938,-3.2937062937062938,-3.2937062937062938,-3.2937062937062938,-3.2937062937062938
1774562400,69125,69375,65690,66190,1.0534351145038168,1.0534351145038168,-3.11768149882904,-3.11768149882904,-4.245931283905968,-4.245931283905968,-4.245931283905968,-4.245931283905968,-4.245931283905968,-4.245931283905968,-4.245931283905968,-4.245931283905968,-4.245931283905968,-4.245931283905968
1774821600,66690,68425,65105,66835,2.0381679389312977,2.0381679389312977,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793,0.21742390163442793
